user_id,timestamp,session_id,session_count,engagement_tag
user-65,1527495269047,191,44,eu
user-65,1527534068117,192,43,eu
user-65,1527536185339,192,43,eu
user-65,1527558201068,193,44,eu
user-65,1527565773947,193,44,eu
user-65,1527570970618,193,44,eu
user-65,1527580170264,193,44,eu
user-65,1527616293971,194,44,eu
user-65,1527618604139,194,44,eu
user-65,1527632851583,194,44,eu
user-65,1527644594925,194,43,eu
user-65,1527653595373,194,43,eu
user-65,1527659139857,194,43,eu
user-65,1527683915918,195,43,eu
user-65,1527708499649,196,44,eu
user-65,1527716183739,196,44,eu
user-65,1527742141221,197,45,eu
user-65,1527752815080,197,44,eu
user-65,1527811169830,198,44,eu
user-65,1527818972224,198,44,eu
user-65,1527830893150,198,44,eu
user-65,1527833541481,198,44,eu
user-65,1527869252149,199,44,eu
user-65,1527872053301,199,44,eu
user-65,1527917073509,200,43,eu
user-65,1527928800903,200,43,eu
user-65,1527952875288,201,43,eu
user-65,1527956224896,201,43,eu
user-65,1527957405612,201,43,eu
user-65,1527960104698,201,42,eu
user-65,1527962486824,201,42,eu
user-65,1527963557156,201,42,eu
user-65,1527966773075,201,42,eu
user-65,1528001194664,202,43,eu
user-65,1528008952603,202,43,eu
user-65,1528010344271,202,43,eu
user-65,1528015609436,202,43,eu
user-65,1528060734434,203,42,eu
user-65,1528078864653,204,43,eu
user-65,1528088812613,204,43,eu
user-65,1528090068285,204,43,eu
user-65,1528090451183,204,43,eu
user-65,1528096019860,204,42,eu
user-65,1528096726768,204,42,eu
user-65,1528146873739,205,43,eu
user-65,1528171437543,206,44,eu
user-65,1528183414526,206,43,eu
user-65,1528192798924,206,43,eu
user-65,1528197428533,206,43,eu
user-65,1528197921158,206,43,eu
user-65,1528207437435,206,43,eu
user-65,1528224099684,207,43,eu
user-65,1528227328899,207,43,eu
user-65,1528235545279,207,43,eu
user-65,1528250917987,208,44,eu
user-65,1528277104597,209,44,eu
user-65,1528280241245,209,44,eu
user-65,1528281982311,209,44,eu
user-65,1528287100021,209,44,eu
user-65,1528295209934,209,44,eu
user-65,1528330697440,210,44,eu
user-65,1528337235855,210,44,eu
user-65,1528350655671,210,43,eu
user-65,1528355214866,210,43,eu
user-65,1528355502925,210,43,eu
user-65,1528368815746,210,42,eu
user-65,1528372706058,210,42,eu
user-65,1528374605020,210,42,eu
user-65,1528382336423,210,41,eu
user-65,1528385253945,210,41,eu
user-65,1528421994610,211,42,eu
user-65,1528438047803,212,42,eu
user-65,1528440699154,212,42,eu
user-65,1528472434260,213,43,eu
user-65,1528476359625,213,42,eu
user-65,1528477386653,213,42,eu
user-65,1528477760394,213,42,eu
user-65,1528492285752,214,43,eu
user-65,1528504469973,214,43,eu
user-65,1528530489188,215,43,eu
user-65,1528532171287,215,43,eu
user-65,1528542818600,215,43,eu
user-65,1528548497667,215,42,eu
user-65,1528574501818,216,43,eu
user-65,1528579264359,216,43,eu
user-65,1528583545123,216,42,eu
user-65,1528591297494,216,42,eu
user-65,1528591742462,216,42,eu
user-65,1528592171327,216,42,eu
user-65,1528595612914,216,42,eu
user-65,1528601609058,216,42,eu
user-65,1528619846326,217,42,eu
user-65,1528629715988,217,41,eu
user-65,1528648786353,218,42,eu
user-65,1528652036866,218,42,eu
user-65,1528663042401,218,41,eu
user-65,1528671146926,218,41,eu
user-65,1528674979229,218,41,eu
user-65,1528694816861,219,41,eu
user-65,1528711938592,220,42,eu
user-65,1528734688987,221,42,eu
user-65,1528749093077,222,43,eu
user-65,1528762489580,222,42,eu
user-65,1528763957137,222,42,eu
user-65,1528773329907,222,42,eu
user-65,1528778525282,222,42,eu
user-65,1528782235818,222,42,eu
user-65,1528806572498,223,43,eu
user-65,1528807803764,223,43,eu
user-65,1528822506025,224,44,eu
user-65,1528824353416,224,43,eu
user-65,1528827623705,224,43,eu
user-65,1528833297260,224,43,eu
user-65,1528847138750,224,43,eu
user-65,1528847199093,224,43,eu
user-65,1528874003577,225,43,eu
user-65,1528897706535,226,44,eu
user-65,1528918580052,227,44,eu
user-65,1528921108815,227,44,eu
user-65,1528922890872,227,44,eu
user-65,1528923167719,227,44,eu
user-65,1528935278696,227,44,eu
user-65,1528983373814,228,44,eu
user-65,1529035550515,229,43,eu
user-65,1529041563465,229,43,eu
user-65,1529042411740,229,43,eu
user-65,1529068678231,230,44,eu
user-65,1529083576321,231,45,eu
user-65,1529086150066,231,45,eu
user-65,1529087593013,231,45,eu
user-65,1529097865278,231,45,eu
user-65,1529106015153,231,44,eu
user-65,1529114187550,231,44,eu
user-65,1529150226183,232,44,eu
user-65,1529162948922,232,43,eu
user-65,1529167480550,232,43,eu
user-65,1529200654094,233,43,eu
user-65,1529206983886,233,43,eu
user-65,1529208028567,233,43,eu
user-65,1529232642403,234,43,eu
user-65,1529252063264,235,44,eu
user-65,1529257822444,235,44,eu
user-65,1529262612344,235,44,eu
user-65,1529263697363,235,44,eu
user-65,1529274299898,235,43,eu
user-65,1529280911636,235,43,eu
user-65,1529284312734,235,43,eu
user-65,1529288674215,235,43,eu
user-65,1529291239651,235,43,eu
user-65,1529292093411,235,43,eu
user-65,1529308578150,236,43,eu
user-65,1529316294860,236,43,eu
user-65,1529328503062,236,43,eu
user-65,1529338975961,236,43,eu
user-65,1529358175586,237,44,eu
user-65,1529376976158,238,45,eu
user-65,1529401391544,239,45,eu
user-65,1529408545452,239,45,eu
user-65,1529433402573,240,45,eu
user-65,1529449748967,241,45,eu
user-65,1529458279245,241,45,eu
user-65,1529463124174,241,45,eu
user-65,1529473851660,241,45,eu
user-65,1529479702100,241,45,eu
user-65,1529487112491,241,44,eu
user-65,1529547267452,242,45,eu
user-65,1529561576428,242,44,eu
user-65,1529563744436,242,44,eu
user-65,1529566619091,242,44,eu
user-65,1529575227813,242,44,eu
user-65,1529578458287,242,44,eu
user-65,1529579191258,242,44,eu
user-65,1529587527078,242,44,eu
user-65,1529591087537,242,44,eu
user-65,1529597250356,242,44,eu
user-65,1529601835569,242,43,eu
user-65,1529603255005,242,43,eu
user-65,1529613255319,242,43,eu
user-65,1529616842857,242,43,eu
user-65,1529627081204,242,43,eu
user-65,1529632742793,242,43,eu
user-65,1529705647930,243,42,eu
user-65,1529715653646,243,42,eu
user-65,1529731587173,244,43,eu
user-65,1529815832187,245,42,eu
user-65,1529823160060,245,42,eu
user-65,1529840828032,246,42,eu
user-65,1529841998448,246,42,eu
user-65,1529861037466,247,43,eu
user-65,1529869471918,247,43,eu
user-65,1529899152677,248,43,eu
user-65,1529920058768,249,44,eu
user-65,1529928976415,249,44,eu
user-65,1529945755397,250,44,eu
user-65,1529954951138,250,44,eu
user-65,1529956654079,250,44,eu
user-65,1529957068989,250,44,eu
user-65,1530002773820,251,43,eu
user-65,1530017639362,252,44,eu
user-65,1530063070430,253,44,eu
user-65,1530082283489,254,45,eu
user-65,1530086074991,254,45,eu
user-65,1530113593315,255,45,eu
user-65,1530115125661,255,45,eu
user-65,1530132676763,256,46,eu
user-65,1530144551054,256,46,eu
user-65,1530147156106,256,46,eu
user-65,1530164362915,257,46,eu
user-65,1530171577710,257,45,eu
user-65,1530180596693,257,45,eu
user-65,1530185941309,257,45,eu
user-65,1530196756616,257,45,eu
user-65,1530219149610,258,45,eu
user-65,1530219909205,258,45,eu
user-65,1530248350476,259,45,eu
user-65,1530271229699,260,46,eu
user-65,1530274661191,260,46,eu
user-65,1530314614236,261,46,eu
user-65,1530328714040,261,46,eu
user-65,1530336762092,261,45,eu
user-65,1530337240333,261,45,eu
user-65,1530366078019,262,45,eu
user-65,1530385152692,263,46,eu
user-65,1530413687141,264,46,eu
user-65,1530435608195,265,46,eu
user-65,1530445835473,265,45,eu
user-65,1530455620423,265,45,eu
user-65,1530459409473,265,45,eu
user-65,1530462571865,265,45,eu
user-65,1530465816198,265,44,eu
user-65,1530465882141,265,44,eu
user-65,1530471507418,265,44,eu
user-65,1530485948275,266,45,eu
user-65,1530489754821,266,45,eu
user-65,1530490116310,266,45,eu
user-65,1530532405825,267,45,eu
user-65,1530585848929,268,44,eu
user-65,1530601648841,269,45,eu
user-65,1530604544746,269,44,eu
user-65,1530628477198,270,44,eu
user-65,1530641819999,270,44,eu
user-65,1530683984931,271,44,eu
user-65,1530694600204,271,44,eu
user-65,1530714642783,272,44,eu
user-65,1530722375173,272,44,eu
user-65,1530727300223,272,44,eu
user-65,1530732278953,272,44,eu
user-65,1530734048964,272,44,eu
user-65,1530740178176,272,44,eu
user-65,1530742418288,272,44,eu
user-65,1530774348526,273,44,eu
user-65,1530781165387,273,44,eu
user-65,1530795161707,273,44,eu
user-65,1530809953085,274,44,eu
user-65,1530817062446,274,44,eu
user-65,1530831328698,274,44,eu
user-65,1530846692407,275,44,eu
user-65,1530851467486,275,44,eu
user-65,1530902029975,276,44,eu
user-65,1530903778535,276,44,eu
user-65,1530931092140,277,45,eu
user-65,1531015937867,278,44,eu
user-65,1531021182788,278,43,eu
user-65,1531038554445,279,44,eu
user-65,1531051581875,279,44,eu
user-65,1531063331274,279,44,eu
user-65,1531089790282,280,43,eu
user-65,1531127492970,281,43,eu
user-65,1531140606598,281,42,eu
user-65,1531167789960,282,42,eu
user-65,1531169944235,282,42,eu
user-65,1531180715721,282,42,eu
user-65,1531200574589,283,43,eu
user-65,1531206757173,283,43,eu
user-65,1531224887813,284,43,eu
user-65,1531233898885,284,43,eu
user-65,1531266592987,285,44,eu
user-65,1531270150498,285,44,eu
user-65,1531278561146,285,44,eu
user-65,1531291561308,285,44,eu
user-65,1531300735325,285,44,eu
user-65,1531302203716,285,44,eu
user-65,1531325331640,286,45,eu
user-65,1531333558277,286,45,eu
user-65,1531333711901,286,45,eu
user-65,1531349697112,287,46,eu
user-65,1531358551015,287,46,eu
user-65,1531361816874,287,45,eu
user-65,1531401474547,288,46,eu
user-65,1531408076685,288,46,eu
user-65,1531410910971,288,46,eu
user-65,1531423637495,288,46,eu
user-65,1531428744240,288,46,eu
user-65,1531431042730,288,46,eu
user-65,1531452740434,289,46,eu
user-65,1531477669185,290,46,eu
user-65,1531486705513,290,46,eu
user-65,1531493266866,290,46,eu
user-65,1531501484539,290,46,eu
user-65,1531502636687,290,46,eu
user-65,1531505085469,290,46,eu
user-65,1531561661724,291,46,eu
user-65,1531564881693,291,46,eu
user-65,1531589235497,292,46,eu
user-65,1531591008800,292,46,eu
user-65,1531591771141,292,46,eu
user-65,1531628300185,293,45,eu
user-65,1531645697250,294,46,eu
user-65,1531647228702,294,46,eu
user-65,1531698423131,295,45,eu
user-65,1531718920704,296,46,eu
user-65,1531721341933,296,46,eu
user-65,1531735721783,296,45,eu
user-65,1531750503904,297,45,eu
user-65,1531750913637,297,45,eu
user-65,1531770801503,298,46,eu
user-65,1531800662028,299,46,eu
user-65,1531818583914,300,46,eu
user-65,1531829100720,300,46,eu
user-65,1531829185228,300,46,eu
user-65,1531831743798,300,46,eu
user-65,1531844798289,300,45,eu
user-65,1531846670497,300,45,eu
user-65,1531877099497,301,45,eu
user-65,1531879237719,301,45,eu
user-65,1531884459156,301,45,eu
user-65,1531886242376,301,45,eu
user-65,1531888932015,301,45,eu
user-65,1531897498582,301,45,eu
user-65,1531900368370,301,45,eu
user-65,1531911004560,301,45,eu
user-65,1531911540456,301,45,eu
user-65,1531927550687,302,45,eu
user-65,1531928499204,302,45,eu
user-65,1531951008911,303,45,eu
user-65,1531970634281,304,46,eu
user-65,1531971691930,304,46,eu
user-65,1531988384162,305,46,eu
user-65,1531991197950,305,46,eu
user-65,1532000830620,305,46,eu
user-65,1532042924456,306,46,eu
user-65,1532047873487,306,46,eu
user-65,1532057561555,306,46,eu
user-65,1532080493079,307,46,eu
user-65,1532118209285,308,45,eu
user-65,1532127383097,308,45,eu
user-65,1532137988517,308,45,eu
user-65,1532139540411,308,45,eu
user-65,1532157112691,309,45,eu
user-65,1532187731193,310,46,eu
user-65,1532190496469,310,46,eu
user-65,1532202020137,310,45,eu
user-65,1532223565165,311,45,eu
user-65,1532227985393,311,45,eu
user-65,1532237178736,311,45,eu
user-65,1532242299017,311,45,eu
user-65,1532244566597,311,45,eu
user-65,1532249504690,311,45,eu
user-65,1532257153325,311,45,eu
user-65,1532263954698,311,44,eu
user-65,1532264268074,311,44,eu
user-65,1532288062916,312,45,eu
user-65,1532290132834,312,45,eu
user-65,1532396887910,313,43,eu
user-65,1532403124856,313,43,eu
user-65,1532407009521,313,43,eu
user-65,1532408108889,313,43,eu
user-65,1532412228904,313,43,eu
user-65,1532423729031,313,42,eu
user-65,1532429878506,313,42,eu
user-65,1532430691533,313,42,eu
user-65,1532436169472,313,42,eu
user-65,1532469227180,314,43,eu
user-65,1532481635541,314,42,eu
user-65,1532482157028,314,42,eu
user-65,1532509140619,315,43,eu
user-65,1532526322725,316,43,eu
user-65,1532537441545,316,43,eu
user-65,1532565411004,317,43,eu
user-65,1532566341706,317,43,eu
user-65,1532567981684,317,43,eu
user-65,1532576828936,317,43,eu
user-65,1532577282863,317,43,eu
user-65,1532577351219,317,43,eu
user-65,1532579492680,317,42,eu
user-65,1532662765643,318,41,eu
user-65,1532689352876,319,42,eu
user-65,1532689529219,319,42,eu
user-65,1532694981270,319,42,eu
user-65,1532700399881,319,42,eu
user-65,1532702838032,319,42,eu
user-65,1532712475806,319,42,eu
user-65,1532715534061,319,42,eu
user-65,1532723267107,319,42,eu
user-65,1532731266212,319,42,eu
user-65,1532734927501,319,42,eu
user-65,1532735932509,319,42,eu
user-65,1532741292444,319,42,eu
user-65,1532773427778,320,42,eu
user-65,1532807886128,321,42,eu
user-65,1532817000708,321,42,eu
user-65,1532821892530,321,41,eu
user-65,1532842121918,322,42,eu
user-65,1532850920632,322,42,eu
user-65,1532852588519,322,42,eu
user-65,1532880545044,323,42,eu
user-65,1532885476146,323,42,eu
user-65,1532901382666,324,43,eu
user-65,1532909677834,324,42,eu
user-65,1532938684665,325,42,eu
user-65,1532954709698,326,43,eu
user-65,1532956660475,326,43,eu
user-65,1532959408619,326,43,eu
user-65,1532966386035,326,42,eu
user-50,1519865578223,0,1,au
user-50,1519867498454,0,1,au
user-50,1519886309028,1,2,au
user-50,1519887779991,1,2,au
user-50,1519921084705,2,3,au
user-50,1519932491095,2,3,au
user-50,1519948609308,3,4,eu
user-50,1519953987743,3,4,eu
user-50,1520008860240,4,5,eu
user-50,1520014091249,4,5,eu
user-50,1520027128197,4,5,eu
user-50,1520030242710,4,5,eu
user-50,1520042008677,4,5,eu
user-50,1520050995086,4,5,eu
user-50,1520060021075,4,5,eu
user-50,1520074663132,5,6,eu
user-50,1520096466329,6,7,eu
user-50,1520099250316,6,7,eu
user-50,1520113220750,6,7,eu
user-50,1520119144468,6,7,eu
user-50,1520135175740,7,8,eu
user-50,1520138099326,7,8,eu
user-50,1520139430784,7,8,eu
user-50,1520139453309,7,8,eu
user-50,1520154312302,8,9,eu
user-50,1520156347287,8,9,eu
user-50,1520164011983,8,9,eu
user-50,1520170992039,8,9,eu
user-50,1520188678994,9,10,eu
user-50,1520192224994,9,10,eu
user-50,1520288203770,10,11,eu
user-50,1520300298192,10,11,eu
user-50,1520310044718,10,11,eu
user-50,1520322537199,10,11,eu
user-50,1520335860266,10,11,eu
user-50,1520341413499,10,11,eu
user-50,1520342554866,10,11,eu
user-50,1520387899961,11,12,eu
user-50,1520400171185,11,12,eu
user-50,1520412565586,11,12,eu
user-50,1520417534096,11,12,eu
user-50,1520448135108,12,13,eu
user-50,1520487539717,13,14,eu
user-50,1520496303874,13,14,eu
user-50,1520516251610,14,15,eu
user-50,1520519692721,14,15,eu
user-50,1520520721785,14,15,eu
user-50,1520527985130,14,15,eu
user-50,1520535424686,14,15,eu
user-50,1520537528480,14,15,eu
user-50,1520541517971,14,15,eu
user-50,1520541704550,14,15,eu
user-50,1520547636449,14,15,eu
user-50,1520552043243,14,15,eu
user-50,1520559526364,14,15,eu
user-50,1520592516797,15,16,eu
user-50,1520599782712,15,16,eu
user-50,1520608868824,15,16,eu
user-50,1520611378825,15,16,eu
user-50,1520633158758,16,17,eu
user-50,1520633171997,16,17,eu
user-50,1520635643359,16,17,eu
user-50,1520649635210,16,17,eu
user-50,1520661517438,16,17,eu
user-50,1520667543614,16,17,eu
user-50,1520672110948,16,17,eu
user-50,1520701948018,17,18,eu
user-50,1520720021223,18,19,eu
user-50,1520745115597,19,20,eu
user-50,1520745121088,19,20,eu
user-50,1520750003005,19,20,eu
user-50,1520758066644,19,20,eu
user-50,1520759665474,19,20,eu
user-50,1520772364030,19,20,eu
user-50,1520776170682,19,20,eu
user-50,1520780965449,19,20,eu
user-50,1520781386135,19,20,eu
user-50,1520788757258,19,20,eu
user-50,1520850889306,20,21,eu
user-50,1520853535385,20,21,eu
user-50,1520858596501,20,21,eu
user-50,1520863803430,20,21,eu
user-50,1520870895912,20,21,eu
user-50,1520874779035,20,21,eu
user-50,1520885925024,20,21,eu
user-50,1520886926332,20,21,eu
user-50,1520893548059,20,21,eu
user-50,1520913509663,21,22,eu
user-50,1520926714858,21,22,eu
user-50,1520936256717,21,22,eu
user-50,1520936853171,21,22,eu
user-50,1520964848309,22,23,eu
user-50,1520998667314,23,24,eu
user-50,1520998683429,23,24,eu
user-50,1521013829306,24,25,eu
user-50,1521017427652,24,25,eu
user-50,1521026568316,24,25,eu
user-50,1521070904344,25,26,eu
user-50,1521086938544,26,27,eu
user-50,1521108925102,27,28,eu
user-50,1521112951264,27,28,eu
user-50,1521118024376,27,28,eu
user-50,1521118131304,27,28,eu
user-50,1521163698458,28,29,eu
user-50,1521165466346,28,29,eu
user-50,1521176921215,28,29,eu
user-50,1521187571729,28,29,eu
user-50,1521192781776,28,29,eu
user-50,1521213900453,29,30,eu
user-50,1521271452572,30,31,eu
user-50,1521293892110,31,32,eu
user-50,1521299185351,31,32,eu
user-50,1521308313437,31,32,eu
user-50,1521321048901,31,32,eu
user-50,1521324711457,31,32,eu
user-50,1521361817246,32,33,eu
user-50,1521399824815,33,34,eu
user-50,1521407994183,33,34,eu
user-50,1521408100570,33,34,eu
user-50,1521414890262,33,34,eu
user-50,1521424019071,33,34,eu
user-50,1521426426286,33,34,eu
user-50,1521431707452,33,34,eu
user-50,1521436545913,33,34,eu
user-50,1521437308291,33,34,eu
user-50,1521438822188,33,34,eu
user-50,1521442869721,33,34,eu
user-50,1521542184992,34,35,eu
user-50,1521549872506,34,35,eu
user-50,1521554192166,34,35,eu
user-50,1521557788293,34,35,eu
user-50,1521571378052,34,35,eu
user-50,1521575308687,34,35,eu
user-50,1521582317247,34,35,eu
user-50,1521584742442,34,35,eu
user-50,1521638167177,35,34,eu
user-50,1521650000961,35,34,eu
user-50,1521660546226,35,33,eu
user-50,1521689471169,36,33,eu
user-50,1521721490955,37,34,eu
user-50,1521750760615,38,35,eu
user-50,1521795150972,39,35,eu
user-50,1521802042143,39,35,eu
user-50,1521825681258,40,35,eu
user-50,1521858554745,41,35,eu
user-50,1521865188853,41,35,eu
user-50,1521905543704,42,34,eu
user-50,1521934201211,43,34,eu
user-50,1521935877290,43,34,eu
user-50,1521974665604,44,35,eu
user-50,1521996995936,45,36,eu
user-50,1522008560200,45,36,eu
user-50,1522036741568,46,37,eu
user-50,1522045580237,46,37,eu
user-50,1522051985253,46,37,eu
user-50,1522074347833,47,37,eu
user-50,1522105146564,48,38,eu
user-50,1522119288114,48,38,eu
user-50,1522138375662,49,39,eu
user-50,1522138639635,49,39,eu
user-50,1522151288176,49,38,eu
user-50,1522155411972,49,38,eu
user-50,1522161983761,49,38,eu
user-50,1522164810690,49,38,eu
user-50,1522184841884,50,38,eu
user-50,1522193071179,50,38,eu
user-50,1522198343755,50,38,eu
user-50,1522203678783,50,38,eu
user-50,1522203884710,50,38,eu
user-50,1522222844736,51,39,eu
user-50,1522234118562,51,38,eu
user-50,1522236106135,51,38,eu
user-50,1522241855686,51,38,eu
user-50,1522260677921,52,39,eu
user-50,1522273354636,52,39,eu
user-50,1522332212436,53,39,eu
user-50,1522362118366,54,39,eu
user-50,1522363488727,54,39,eu
user-50,1522388759901,55,40,eu
user-50,1522399800982,55,40,eu
user-50,1522411573994,55,39,eu
user-50,1522421337215,55,39,eu
user-50,1522440919685,56,39,eu
user-50,1522468946074,57,39,eu
user-50,1522472382367,57,39,eu
user-50,1522474562198,57,39,eu
user-50,1522485662040,57,39,eu
user-50,1522488847285,57,39,eu
user-50,1522489308928,57,39,eu
user-50,1522497558007,57,39,eu
user-50,1522498759358,57,39,eu
user-50,1522521315708,58,39,eu
user-50,1522532445782,58,39,eu
user-50,1522545797118,58,39,eu
user-50,1522546057947,58,39,eu
user-50,1522547853863,58,39,eu
user-50,1522559397541,58,39,eu
user-50,1522565404596,58,39,eu
user-50,1522570946768,58,39,eu
user-50,1522575118917,58,39,eu
user-50,1522576354280,58,39,eu
user-50,1522604796312,59,40,eu
user-50,1522638643884,60,40,eu
user-50,1522644445718,60,40,eu
user-50,1522655288351,60,40,eu
user-50,1522658805442,60,40,eu
user-50,1522669976729,60,39,eu
user-50,1522672686104,60,39,eu
user-50,1522674895506,60,39,eu
user-50,1522682068467,60,39,eu
user-50,1522695920665,60,38,eu
user-50,1522700874029,60,38,eu
user-50,1522704018050,60,38,eu
user-50,1522726441712,61,39,eu
user-50,1522727423977,61,38,eu
user-50,1522810603288,62,37,eu
user-50,1522818412196,62,36,eu
user-50,1522819345974,62,36,eu
user-50,1522822430106,62,36,eu
user-50,1522825573353,62,36,eu
user-50,1522842369234,63,37,eu
user-50,1522854575731,63,36,eu
user-50,1522876943420,64,37,eu
user-50,1522878703630,64,37,eu
user-50,1522888032352,64,37,eu
user-50,1522893045699,64,37,eu
user-50,1522907202134,64,37,eu
user-50,1522948135103,65,36,eu
user-50,1522950517480,65,36,eu
user-50,1522965224194,66,37,eu
user-50,1522967680639,66,37,eu
user-50,1522972502066,66,37,eu
user-50,1523009606226,67,37,eu
user-50,1523015126245,67,37,eu
user-50,1523039576975,68,38,eu
user-50,1523122316283,69,37,eu
user-50,1523125035619,69,37,eu
user-50,1523134477302,69,37,eu
user-50,1523136386803,69,37,eu
user-50,1523136531551,69,37,eu
user-50,1523138234948,69,37,eu
user-50,1523138551435,69,37,eu
user-50,1523141123159,69,37,eu
user-50,1523142278921,69,37,eu
user-50,1523148839353,69,37,eu
user-50,1523168156498,70,38,eu
user-50,1523193971824,71,38,eu
user-50,1523214640922,72,39,eu
user-50,1523234334847,73,40,eu
user-50,1523238189937,73,40,eu
user-50,1523239478246,73,40,eu
user-50,1523263479154,74,41,eu
user-50,1523272788574,74,41,eu
user-50,1523276563833,74,41,eu
user-50,1523283447567,74,41,eu
user-50,1523288441224,74,41,eu
user-50,1523301058148,74,41,eu
user-50,1523312915142,74,40,eu
user-50,1523323903989,74,40,eu
user-50,1523333278296,74,40,eu
user-50,1523336121005,74,40,eu
user-50,1523339269277,74,40,eu
user-50,1523343892779,74,40,eu
user-50,1523349836425,74,40,eu
user-50,1523362185389,74,40,eu
user-50,1523400100564,75,40,eu
user-50,1523422928868,76,40,eu
user-50,1523431294646,76,40,eu
user-50,1523434325256,76,40,eu
user-50,1523436554238,76,40,eu
user-50,1523452559964,77,40,eu
user-50,1523470702665,78,41,eu
user-50,1523477814895,78,41,eu
user-50,1523478780590,78,40,eu
user-50,1523513534493,79,41,eu
user-50,1523517507867,79,41,eu
user-50,1523553711963,80,40,eu
user-50,1523563548069,80,40,eu
user-50,1523563997571,80,40,eu
user-50,1523578212995,80,40,eu
user-50,1523615159515,81,40,eu
user-50,1523618247500,81,40,eu
user-50,1523626974677,81,40,eu
user-50,1523630045908,81,40,eu
user-50,1523638992827,81,39,eu
user-50,1523656113032,82,40,eu
user-50,1523703879878,83,39,eu
user-50,1523703916834,83,39,eu
user-50,1523707561941,83,39,eu
user-50,1523726031352,84,40,eu
user-50,1523730969286,84,40,eu
user-50,1523743563755,84,39,eu
user-50,1523761332935,85,40,eu
user-50,1523766277601,85,40,eu
user-50,1523785791505,86,40,eu
user-50,1523809007280,87,40,eu
user-50,1523839997029,88,41,eu
user-50,1523842791825,88,41,eu
user-50,1523846316594,88,41,eu
user-50,1523865343363,89,41,eu
user-50,1523885735035,90,42,eu
user-50,1523889908658,90,42,eu
user-50,1523891666120,90,42,eu
user-50,1523902557115,90,41,eu
user-50,1523910812541,90,41,eu
user-50,1523916256517,90,41,eu
user-50,1523957017085,91,41,eu
user-50,1523961779513,91,41,eu
user-50,1523966389781,91,41,eu
user-50,1524029813030,92,40,eu
user-50,1524041809100,92,40,eu
user-50,1524049214834,92,40,eu
user-50,1524050807046,92,40,eu
user-50,1524054526326,92,40,eu
user-50,1524059413328,92,40,eu
user-50,1524084597232,93,40,eu
user-50,1524097891718,93,39,eu
user-50,1524132990821,94,40,eu
user-50,1524145603870,94,40,eu
user-50,1524185617679,95,39,eu
user-50,1524188206330,95,39,eu
user-50,1524189167451,95,39,eu
user-50,1524196527481,95,39,eu
user-50,1524215546523,96,40,eu
user-50,1524221647637,96,40,eu
user-50,1524247655291,97,40,eu
user-50,1524253644877,97,40,eu
user-50,1524298171214,98,41,eu
user-50,1524304796612,98,40,eu
user-50,1524332422897,99,41,eu
user-50,1524356308112,100,41,eu
user-50,1524378271834,101,42,eu
user-50,1524378552929,101,42,eu
user-50,1524381894170,101,42,eu
user-50,1524399883995,102,43,eu
user-50,1524403807812,102,43,eu
user-50,1524406194734,102,43,eu
user-50,1524413798394,102,43,eu
user-50,1524418175912,102,43,eu
user-50,1524419404663,102,43,eu
user-50,1524421701447,102,43,eu
user-50,1524432269214,102,42,eu
user-50,1524442564254,102,42,eu
user-50,1524448665590,102,42,eu
user-50,1524469085507,103,42,eu
user-50,1524480195270,103,42,eu
user-50,1524493173172,103,42,eu
user-50,1524512032762,104,43,eu
user-50,1524522260109,104,43,eu
user-50,1524523258817,104,43,eu
user-50,1524530429271,104,43,eu
user-50,1524531896125,104,43,eu
user-50,1524533187648,104,43,eu
user-50,1524536930089,104,43,eu
user-50,1524542538993,104,43,eu
user-50,1524543396998,104,43,eu
user-50,1524547730448,104,43,eu
user-50,1524549235655,104,43,eu
user-50,1524554678379,104,42,eu
user-50,1524602227463,105,42,eu
user-50,1524603437941,105,42,eu
user-50,1524614238595,105,42,eu
user-50,1524638568799,106,42,eu
user-50,1524645102389,106,42,eu
user-50,1524651379954,106,42,eu
user-50,1524654433427,106,42,eu
user-50,1524672145732,107,43,eu
user-50,1524701092677,108,42,eu
user-50,1524718763412,109,43,eu
user-50,1524755157964,110,43,eu
user-50,1524761168250,110,43,eu
user-50,1524772768468,110,42,eu
user-50,1524780741372,110,42,eu
user-50,1524792504566,110,42,eu
user-50,1524804090866,110,42,eu
user-50,1524805785646,110,42,eu
user-50,1524822024650,111,43,eu
user-50,1524842869077,112,44,eu
user-50,1524852486059,112,44,eu
user-50,1524858907039,112,44,eu
user-50,1524865750344,112,44,eu
user-50,1524867574379,112,44,eu
user-50,1524874699277,112,44,eu
user-50,1524879192316,112,43,eu
user-50,1524903110513,113,43,eu
user-50,1524904915618,113,43,eu
user-50,1524930321478,114,43,eu
user-50,1524935212340,114,43,eu
user-50,1524943565147,114,42,eu
user-50,1524944807845,114,42,eu
user-50,1524945315641,114,42,eu
user-50,1524955699190,114,42,eu
user-50,1524980926453,115,42,eu
user-50,1524992230604,115,42,eu
user-50,1525010890493,116,43,eu
user-50,1525036034515,117,44,eu
user-50,1525068356242,118,45,eu
user-50,1525076581996,118,45,eu
user-50,1525103091856,119,45,eu
user-50,1525110313515,119,45,eu
user-50,1525121768058,119,45,eu
user-50,1525127504120,119,45,eu
user-50,1525132559438,119,44,eu
user-50,1525140490804,119,44,eu
user-50,1525152800302,119,44,eu
user-50,1525154393851,119,44,eu
user-50,1525161721258,119,44,eu
user-50,1525164206473,119,44,eu
